time_ms csd_trace8
5.588588588588592643e+00 -6.596752929687499378e-01
6.089089089089100071e+00 -9.765698242187499378e-01
6.589589589589579077e+00 -1.018139648437499933e-01
7.090090090090086505e+00 1.950610351562500067e-01
7.590590590590593933e+00 -6.106030273437499378e-01
8.091091091091087151e+00 -5.564038085937499378e-01
8.591591591591594579e+00 -6.555249023437499378e-01
9.092092092092102007e+00 -4.675366210937499933e-01
9.592592592592581013e+00 -1.494213867187499933e-01
1.009309309309308844e+01 -8.313061523437499378e-01
1.059359359359359587e+01 -1.626716308593749938e+00
1.109409409409410330e+01 -9.748608398437499378e-01
1.159459459459459651e+01 -5.922924804687499378e-01
1.209509509509508973e+01 -1.058112792968749938e+00
1.259559559559559716e+01 -5.202709960937499378e-01
1.309609609609609038e+01 4.523852539062500067e-01
1.359659659659659781e+01 4.518969726562500067e-01
1.409709709709710523e+01 4.448168945312500067e-01
1.459759759759758424e+01 1.614494628906250062e+00
1.509809809809809167e+01 3.577873535156249840e+00
1.559859859859859910e+01 4.691154785156250284e+00
1.609909909909910652e+01 6.515861816406250284e+00
1.659959959959959974e+01 7.005363769531250284e+00
1.710010010010010717e+01 6.977531738281250284e+00
1.760060060060060039e+01 5.682854003906250284e+00
1.810110110110109360e+01 4.816643066406250284e+00
1.860160160160160103e+01 2.715080566406249840e+00
1.910210210210210846e+01 1.527092285156250062e+00
1.960260260260260168e+01 3.471606445312500067e-01
2.010310310310309490e+01 -1.221442871093749938e+00
2.060360360360360232e+01 -1.986579589843749938e+00
2.110410410410410975e+01 -2.718269042968750160e+00
2.160460460460460297e+01 -4.055183105468749716e+00
2.210510510510511040e+01 -5.063972167968749716e+00
2.260560560560561782e+01 -4.987556152343749716e+00
2.310610610610609683e+01 -5.327155761718749716e+00
2.360660660660660426e+01 -5.663337402343749716e+00
2.410710710710711169e+01 -6.933601074218749716e+00
2.460760760760760490e+01 -6.723640136718749716e+00
2.510810810810811233e+01 -6.862067871093749716e+00
2.560860860860860555e+01 -7.673591308593749716e+00
2.610910910910911298e+01 -7.860114746093749716e+00
2.660960960960960620e+01 -8.717536621093749716e+00
2.711011011011011362e+01 -9.927253417968749716e+00
2.761061061061062105e+01 -1.150952880859374972e+01
2.811111111111110006e+01 -1.224292724609374972e+01
2.861161161161160749e+01 -1.293360107421874972e+01
2.911211211211211491e+01 -1.388916748046874972e+01
2.961261261261260813e+01 -1.394678466796874972e+01
3.011311311311311556e+01 -1.352686279296874972e+01
3.061361361361362299e+01 -1.359571044921874972e+01
3.111411411411411621e+01 -1.428736083984374972e+01
3.161461461461460942e+01 -1.440406005859374972e+01
3.211511511511511685e+01 -1.487964599609374972e+01
3.261561561561562428e+01 -1.523780029296874972e+01
3.311611611611611750e+01 -1.568311279296874972e+01
3.361661661661661071e+01 -1.626197021484374972e+01
3.411711711711711814e+01 -1.652588623046874972e+01
3.461761761761761136e+01 -1.682227294921874972e+01
3.511811811811811879e+01 -1.709668701171874972e+01
3.561861861861862621e+01 -1.659571044921874972e+01
3.611911911911911943e+01 -1.655030029296874972e+01
3.661961961961961265e+01 -1.651074951171874972e+01
3.712012012012012008e+01 -1.703369873046874972e+01
3.762062062062062751e+01 -1.757544677734374972e+01
3.812112112112112072e+01 -1.762573974609374972e+01
3.862162162162162815e+01 -1.849024169921874972e+01
3.912212212212212137e+01 -1.891626708984374972e+01
3.962262262262261459e+01 -1.811524169921874972e+01
4.012312312312312201e+01 -1.770264404296874972e+01
4.062362362362362944e+01 -1.804248779296874972e+01
4.112412412412413687e+01 -1.838086669921874972e+01
4.162462462462461588e+01 -1.832715576171874972e+01
4.212512512512513752e+01 -1.783521240234374972e+01
4.262562562562563073e+01 -1.680371826171874972e+01
4.312612612612610974e+01 -1.579346435546874972e+01
4.362662662662663138e+01 -1.505152099609374972e+01
4.412712712712712460e+01 -1.464112060546874972e+01
4.462762762762763202e+01 -1.406934326171874972e+01
4.512812812812813945e+01 -1.384888427734374972e+01
4.562862862862860425e+01 -1.274146240234374972e+01
4.612912912912912589e+01 -1.154907958984374972e+01
4.662962962962961910e+01 -1.081885498046874972e+01
4.713013013013014074e+01 -9.929694824218749716e+00
4.763063063063063396e+01 -8.602302246093749716e+00
4.813113113113112718e+01 -8.297370605468749716e+00
4.863163163163164882e+01 -8.449470214843749716e+00
4.913213213213211361e+01 -8.269782714843749716e+00
4.963263263263263525e+01 -7.877692871093749716e+00
5.013313313313312847e+01 -7.163581542968749716e+00
5.063363363363365011e+01 -6.888679199218749716e+00
5.113413413413414332e+01 -6.537604980468749716e+00
5.163463463463463654e+01 -6.627448730468749716e+00
5.213513513513512976e+01 -6.337409667968749716e+00
5.263563563563562298e+01 -6.012946777343749716e+00
5.313613613613614461e+01 -5.517829589843749716e+00
5.363663663663663783e+01 -6.134284667968749716e+00
5.413713713713713105e+01 -6.521003417968749716e+00
5.463763763763765269e+01 -6.463142089843749716e+00
5.513813813813814591e+01 -6.340095214843749716e+00
5.563863863863863912e+01 -6.406501464843749716e+00
5.613913913913913234e+01 -6.611335449218749716e+00
5.663963963963962556e+01 -6.256110839843749716e+00
5.714014014014014720e+01 -6.246833496093749716e+00
5.764064064064064041e+01 -7.304938964843749716e+00
5.814114114114116205e+01 -7.616950683593749716e+00
5.864164164164165527e+01 -7.266608886718749716e+00
5.914214214214212006e+01 -7.846931152343749716e+00
5.964264264264264170e+01 -8.415290527343749716e+00
6.014314314314313492e+01 -8.694343261718749716e+00
6.064364364364365656e+01 -8.838630371093749716e+00
6.114414414414414978e+01 -1.006104248046874972e+01
6.164464464464464299e+01 -1.032324951171874972e+01
6.214514514514513621e+01 -1.095142333984374972e+01
6.264564564564562943e+01 -1.173853271484374972e+01
6.314614614614615107e+01 -1.141797607421874972e+01
6.364664664664664429e+01 -1.163452880859374972e+01
6.414714714714713750e+01 -1.203784912109374972e+01
6.464764764764765914e+01 -1.253980224609374972e+01
6.514814814814815236e+01 -1.344043701171874972e+01
6.564864864864864558e+01 -1.385791748046874972e+01
6.614914914914913879e+01 -1.369702880859374972e+01
6.664964964964966043e+01 -1.481787841796874972e+01
6.715015015015015365e+01 -1.425025146484374972e+01
6.765065065065064687e+01 -1.436865966796874972e+01
6.815115115115116851e+01 -1.517163818359374972e+01
6.865165165165166172e+01 -1.483496826171874972e+01
6.915215215215215494e+01 -1.577637451171874972e+01
6.965265265265264816e+01 -1.655567138671874972e+01
7.015315315315314137e+01 -1.730127685546874972e+01
7.065365365365366301e+01 -1.697022216796874972e+01
7.115415415415415623e+01 -1.766699951171874972e+01
7.165465465465467787e+01 -1.752808349609374972e+01
7.215515515515514267e+01 -1.836768310546874972e+01
7.265565565565563588e+01 -1.926880615234374972e+01
7.315615615615615752e+01 -1.934766357421874972e+01
7.365665665665665074e+01 -1.885767333984374972e+01
7.415715715715717238e+01 -1.917969482421874972e+01
7.465765765765766560e+01 -1.996167724609374972e+01
7.515815815815815881e+01 -2.034473388671874972e+01
7.565865865865865203e+01 -1.975879638671874972e+01
7.615915915915914525e+01 -2.042700927734374972e+01
7.665965965965966689e+01 -2.062598388671874972e+01
7.716016016016016010e+01 -2.130664794921874972e+01
7.766066066066065332e+01 -2.101807373046874972e+01
7.816116116116117496e+01 -2.179712646484374972e+01
7.866166166166166818e+01 -2.238965576171874972e+01
7.916216216216216139e+01 -2.250122802734374972e+01
7.966266266266265461e+01 -2.274658935546874972e+01
8.016316316316314783e+01 -2.198389404296874972e+01
8.066366366366366947e+01 -2.147510498046874972e+01
8.116416416416416268e+01 -2.215894287109374972e+01
8.166466466466468432e+01 -2.270166748046874972e+01
8.216516516516514912e+01 -2.261304443359374972e+01
8.266566566566567076e+01 -2.226856201171874972e+01
8.316616616616616398e+01 -2.172071044921874972e+01
8.366666666666665719e+01 -2.211182373046874972e+01
8.416716716716717883e+01 -2.218726318359374972e+01
8.466766766766767205e+01 -2.212866943359374972e+01
8.516816816816819369e+01 -2.171216552734374972e+01
8.566866866866865848e+01 -2.113184326171874972e+01
8.616916916916915170e+01 -2.210962646484374972e+01
8.666966966966967334e+01 -2.242798583984374972e+01
8.717017017017016656e+01 -2.211157958984374972e+01
8.767067067067068820e+01 -2.255664794921874972e+01
8.817117117117118141e+01 -2.258057373046874972e+01
8.867167167167167463e+01 -2.240039794921874972e+01
8.917217217217216785e+01 -2.289087646484374972e+01
8.967267267267266107e+01 -2.313989990234374972e+01
9.017317317317318270e+01 -2.292383544921874972e+01
9.067367367367367592e+01 -2.286304443359374972e+01
9.117417417417416914e+01 -2.290650146484374972e+01
9.167467467467469078e+01 -2.294190185546874972e+01
9.217517517517515557e+01 -2.337183349609374972e+01
9.267567567567567721e+01 -2.287940185546874972e+01
9.317617617617617043e+01 -2.310791748046874972e+01
9.367667667667666365e+01 -2.362110107421874972e+01
9.417717717717718529e+01 -2.386133544921874972e+01
9.467767767767767850e+01 -2.312061279296874972e+01
9.517817817817820014e+01 -2.242041748046874972e+01
9.567867867867866494e+01 -2.278247802734374972e+01
9.617917917917915815e+01 -2.211060302734374972e+01
9.667967967967967979e+01 -2.182373779296874972e+01
9.718018018018017301e+01 -2.199243896484374972e+01
9.768068068068069465e+01 -2.167798583984374972e+01
9.818118118118118787e+01 -2.149658935546874972e+01
9.868168168168168108e+01 -2.027466552734374972e+01
9.918218218218217430e+01 -2.021680419921874972e+01
9.968268268268266752e+01 -1.985572021484374972e+01
1.001831831831831892e+02 -1.993067138671874972e+01
1.006836836836836824e+02 -1.974341552734374972e+01
1.011841841841842040e+02 -1.974781005859374972e+01
1.016846846846846972e+02 -1.892407958984374972e+01
1.021851851851851620e+02 -1.904126708984374972e+01
1.026856856856856837e+02 -1.912232177734374972e+01
1.031861861861861769e+02 -1.893140380859374972e+01
1.036866866866866985e+02 -1.845069091796874972e+01
1.041871871871871917e+02 -1.848902099609374972e+01
1.046876876876876850e+02 -1.805982177734374972e+01
1.051881881881882066e+02 -1.785279052734374972e+01
1.056886886886886714e+02 -1.771997802734374972e+01
1.061891891891891930e+02 -1.649170654296874972e+01
1.066896896896896862e+02 -1.651563232421874972e+01
1.071901901901901795e+02 -1.629737060546874972e+01
1.076906906906907011e+02 -1.620777099609374972e+01
1.081911911911911943e+02 -1.624048583984374972e+01
1.086916916916916875e+02 -1.647608154296874972e+01
1.091921921921921808e+02 -1.635156982421874972e+01
1.096926926926926740e+02 -1.565943115234374972e+01
1.101931931931931956e+02 -1.555371826171874972e+01
1.106936936936936888e+02 -1.508252685546874972e+01
1.111941941941942105e+02 -1.437183349609374972e+01
1.116946946946947037e+02 -1.397705810546874972e+01
1.121951951951951685e+02 -1.432324951171874972e+01
1.126956956956956901e+02 -1.397486083984374972e+01
1.131961961961961833e+02 -1.340503662109374972e+01
1.136966966966967050e+02 -1.258447998046874972e+01
1.141971971971971982e+02 -1.245899169921874972e+01
1.146976976976977198e+02 -1.206153076171874972e+01
1.151981981981982130e+02 -1.232471435546874972e+01
1.156986986986986778e+02 -1.215357177734374972e+01
1.161991991991991995e+02 -1.149390380859374972e+01
1.166996996996996927e+02 -1.153076904296874972e+01
1.172002002002002143e+02 -1.107154052734374972e+01
1.177007007007007076e+02 -1.060474365234374972e+01
1.182012012012012008e+02 -1.078418701171874972e+01
1.187017017017016940e+02 -1.023291748046874972e+01
1.192022022022021872e+02 -9.443610839843749716e+00
1.197027027027027088e+02 -9.555671386718749716e+00
1.202032032032032021e+02 -9.707770996093749716e+00
1.207037037037036953e+02 -9.536384277343749716e+00
1.212042042042042169e+02 -9.005378417968749716e+00
1.217047047047047101e+02 -8.530769042968749716e+00
1.222052052052052034e+02 -8.563239746093749716e+00
1.227057057057056966e+02 -8.433356933593749716e+00
1.232062062062061898e+02 -7.246101074218749716e+00
1.237067067067067114e+02 -6.902595214843749716e+00
1.242072072072072046e+02 -6.840827636718749716e+00
1.247077077077077263e+02 -6.009284667968749716e+00
1.252082082082082195e+02 -6.514655761718749716e+00
1.257087087087086843e+02 -7.173347167968749716e+00
1.262092092092092059e+02 -6.805427246093749716e+00
1.267097097097096992e+02 -6.882087402343749716e+00
1.272102102102102208e+02 -5.825690917968749716e+00
1.277107107107107140e+02 -5.444099121093749716e+00
1.282112112112112356e+02 -5.879401855468749716e+00
1.287117117117117004e+02 -5.729255371093749716e+00
1.292122122122121937e+02 -4.957526855468749716e+00
1.297127127127127153e+02 -4.670417480468749716e+00
1.302132132132132085e+02 -4.474860839843749716e+00
1.307137137137137302e+02 -4.327888183593749716e+00
1.312142142142142234e+02 -4.245856933593749716e+00
1.317147147147147166e+02 -4.390388183593749716e+00
1.322152152152152098e+02 -4.559821777343749716e+00
1.327157157157157030e+02 -4.391364746093749716e+00
1.332162162162162247e+02 -4.534187011718749716e+00
1.337167167167167179e+02 -3.958747558593750160e+00
1.342172172172172111e+02 -3.419685058593750160e+00
1.347177177177177327e+02 -3.425056152343750160e+00
1.352182182182182260e+02 -3.152595214843750160e+00
1.357187187187187192e+02 -3.009040527343750160e+00
1.362192192192192124e+02 -2.683356933593750160e+00
1.367197197197197056e+02 -2.079597167968750160e+00
1.372202202202202272e+02 -2.459968261718750160e+00
1.377207207207207205e+02 -3.925300292968750160e+00
1.382212212212212421e+02 -3.334479980468750160e+00
1.387217217217217069e+02 -3.244636230468750160e+00
1.392222222222222001e+02 -3.398444824218750160e+00
1.397227227227227218e+02 -3.769050292968750160e+00
1.402232232232232150e+02 -3.241706542968750160e+00
1.407237237237237366e+02 -1.974860839843749938e+00
1.412242242242242298e+02 -1.432380371093749938e+00
1.417247247247247230e+02 -1.732185058593749938e+00
1.422252252252252163e+02 -1.464362792968749938e+00
1.427257257257257095e+02 -1.150153808593749938e+00
1.432262262262262311e+02 -9.382397460937499378e-01
1.437267267267267243e+02 -1.040046386718749938e+00
1.442272272272272460e+02 -8.984448242187499378e-01
1.447277277277277392e+02 -1.320319824218749938e+00
1.452282282282282324e+02 -9.289624023437499378e-01
1.457287287287287256e+02 -9.450756835937499378e-01
1.462292292292292188e+02 1.457519531250006661e-03
1.467297297297297405e+02 -2.380444335937499933e-01
1.472302302302302337e+02 2.360766601562500067e-01
1.477307307307307269e+02 4.343188476562500067e-01
1.482312312312312486e+02 -1.806713867187499933e-01
1.487317317317317134e+02 -7.569091796874999334e-02
1.492322322322322350e+02 8.745043945312500622e-01
1.497327327327327282e+02 1.167473144531250062e+00
1.502332332332332214e+02 1.346428222656250062e+00
1.507337337337337431e+02 1.345207519531250062e+00
1.512342342342342363e+02 8.923266601562500622e-01
1.517347347347347579e+02 1.565422363281250062e+00
1.522352352352352227e+02 1.415275878906250062e+00
1.527357357357357159e+02 1.469963378906250062e+00
1.532362362362362376e+02 4.570239257812500067e-01
1.537367367367367308e+02 3.666918945312500067e-01
1.542372372372372524e+02 6.235278320312500622e-01
1.547377377377377456e+02 1.214592285156250062e+00
1.552382382382382389e+02 1.664543457031250062e+00
1.557387387387387321e+02 1.161857910156250062e+00
1.562392392392392253e+02 1.417229003906250062e+00
1.567397397397397469e+02 2.044182128906249840e+00
1.572402402402402402e+02 2.072258300781249840e+00
1.577407407407407334e+02 1.404289550781250062e+00
1.582412412412412550e+02 1.392570800781250062e+00
1.587417417417417198e+02 1.385490722656250062e+00
1.592422422422422414e+02 1.551018066406250062e+00
1.597427427427427347e+02 1.887199707031250062e+00
1.602432432432432563e+02 2.256584472656249840e+00
1.607437437437437495e+02 2.379387207031249840e+00
1.612442442442442427e+02 1.996574707031250062e+00
1.617447447447447644e+02 1.738518066406250062e+00
1.622452452452452292e+02 1.887932128906250062e+00
1.627457457457457508e+02 1.898918457031250062e+00
1.632462462462462440e+02 1.593986816406250062e+00
1.637467467467467372e+02 2.295891113281249840e+00
1.642472472472472589e+02 2.238273925781249840e+00
1.647477477477477521e+02 2.324943847656249840e+00
1.652482482482482737e+02 1.938713378906250062e+00
1.657487487487487385e+02 1.956047363281250062e+00
1.662492492492492318e+02 2.279777832031249840e+00
1.667497497497497534e+02 2.205803222656249840e+00
1.672502502502502750e+02 2.194572753906249840e+00
1.677507507507507682e+02 2.060539550781249840e+00
1.682512512512512615e+02 1.295158691406250062e+00
1.687517517517517263e+02 1.894768066406250062e+00
1.692522522522522195e+02 2.407707519531249840e+00
1.697527527527527695e+02 2.335930175781249840e+00
1.702532532532532628e+02 1.354973144531250062e+00
1.707537537537537560e+02 1.231437988281250062e+00
1.712542542542542492e+02 1.767326660156250062e+00
1.717547547547547424e+02 1.506340332031250062e+00
1.722552552552552640e+02 1.404777832031250062e+00
1.727557557557557573e+02 1.622795410156250062e+00
1.732562562562562789e+02 1.199699707031250062e+00
1.737567567567567153e+02 1.945549316406250062e+00
1.742572572572572085e+02 1.738518066406250062e+00
1.747577577577577586e+02 1.780754394531250062e+00
1.752582582582582518e+02 1.870109863281250062e+00
1.757587587587587450e+02 1.732658691406250062e+00
1.762592592592592382e+02 1.515129394531250062e+00
1.767597597597597314e+02 1.509758300781250062e+00
1.772602602602602815e+02 9.081958007812500622e-01
1.777607607607607747e+02 6.979907226562500622e-01
1.782612612612612679e+02 1.144768066406250062e+00
1.787617617617617611e+02 1.312492675781250062e+00
1.792622622622622544e+02 2.052238769531249840e+00
1.797627627627628044e+02 2.373771972656249840e+00
1.802632632632632976e+02 2.170158691406249840e+00
1.807637637637637340e+02 1.149895019531250062e+00
1.812642642642642272e+02 1.068596191406250062e+00
1.817647647647647204e+02 8.083422851562500622e-01
1.822652652652652705e+02 1.010734863281250062e+00
1.827657657657657637e+02 8.159106445312500622e-01
1.832662662662662569e+02 5.358813476562500622e-01
1.837667667667667502e+02 6.638110351562500622e-01
1.842672672672673002e+02 1.097404785156250062e+00
1.847677677677677934e+02 1.536613769531250062e+00
1.852682682682682866e+02 8.337329101562500622e-01
1.857687687687687799e+02 3.134692382812500067e-01
1.862692692692692731e+02 1.303703613281250062e+00
1.867697697697698231e+02 1.261955566406250062e+00
1.872702702702702595e+02 1.104484863281250062e+00
1.877707707707707527e+02 8.693774414062500622e-01
1.882712712712712460e+02 1.773430175781250062e+00
1.887717717717717392e+02 1.933098144531250062e+00
1.892722722722722892e+02 1.590812988281250062e+00
1.897727727727727824e+02 1.949699707031250062e+00
1.902732732732732757e+02 1.720451660156250062e+00
1.907737737737737689e+02 2.195549316406249840e+00
1.912742742742742621e+02 2.741691894531249840e+00
1.917747747747748122e+02 3.287834472656249840e+00
1.922752752752753054e+02 3.340324707031249840e+00
1.927757757757757986e+02 3.150627441406249840e+00
1.932762762762762918e+02 2.972160644531249840e+00
1.937767767767767282e+02 2.762687988281249840e+00
1.942772772772772782e+02 3.114982910156249840e+00
1.947777777777777715e+02 3.399895019531249840e+00
1.952782782782782647e+02 3.350822753906249840e+00
1.957787787787787579e+02 2.910881347656249840e+00
1.962792792792792511e+02 2.905998535156249840e+00
