time_ms csd_trace16
2.293123123123123150e+02 5.270515136718749716e+00
2.298128128128128083e+02 5.239509277343749716e+00
2.303133133133133015e+02 4.575690917968749716e+00
2.308138138138137947e+02 4.963142089843749716e+00
2.313143143143143448e+02 4.730476074218749716e+00
2.318148148148148380e+02 4.079353027343749716e+00
2.323153153153153312e+02 4.586677246093749716e+00
2.328158158158158244e+02 3.767097167968749716e+00
2.333163163163163176e+02 2.554694824218749716e+00
2.338168168168168108e+02 2.857673339843749716e+00
2.343173173173173041e+02 4.023200683593749716e+00
2.348178178178177973e+02 4.350593261718749716e+00
2.353183183183182905e+02 4.487312011718749716e+00
2.358188188188187837e+02 3.915778808593749716e+00
2.363193193193193338e+02 3.679938964843749716e+00
2.368198198198198270e+02 4.308112792968749716e+00
2.373203203203203202e+02 3.239265136718749716e+00
2.378208208208208134e+02 2.901618652343749716e+00
2.383213213213213066e+02 1.716804199218749716e+00
2.388218218218218567e+02 1.736823730468749716e+00
2.393223223223223499e+02 2.121833496093749716e+00
2.398228228228228431e+02 1.841560058593749716e+00
2.403233233233233364e+02 1.979743652343749716e+00
2.408238238238237727e+02 1.447028808593749716e+00
2.413243243243243228e+02 2.104499511718749716e+00
2.418248248248248160e+02 2.001228027343749716e+00
2.423253253253253092e+02 2.100104980468749716e+00
2.428258258258258024e+02 1.806403808593749716e+00
2.433263263263262957e+02 2.249030761718749716e+00
2.438268268268268457e+02 2.238776855468749716e+00
2.443273273273273389e+02 2.691169433593749716e+00
2.448278278278278322e+02 2.371345214843749716e+00
2.453283283283283254e+02 1.860114746093749716e+00
2.458288288288288754e+02 8.134838867187497158e-01
2.463293293293293686e+02 1.544685058593749716e+00
2.468298298298298619e+02 2.358405761718749716e+00
2.473303303303302982e+02 3.023200683593749716e+00
2.478308308308307915e+02 2.796638183593749716e+00
2.483313313313313415e+02 2.227546386718749716e+00
2.488318318318318347e+02 1.806403808593749716e+00
2.493323323323323280e+02 1.432624511718749716e+00
2.498328328328328212e+02 6.967846679687497158e-01
2.503333333333333144e+02 6.958081054687497158e-01
2.508338338338338644e+02 1.273688964843749716e+00
2.513343343343343577e+02 9.963452148437497158e-01
2.518348348348348509e+02 9.411694335937497158e-01
2.523353353353353441e+02 5.940014648437497158e-01
2.528358358358358373e+02 4.145581054687497158e-01
2.533363363363363874e+02 3.007885742187497158e-01
2.538368368368368237e+02 3.181225585937497158e-01
2.543373373373373170e+02 1.196784667968749716e+00
2.548378378378378102e+02 1.188728027343749716e+00
2.553383383383383034e+02 1.174567871093749716e+00
2.558388388388388535e+02 1.858894042968749716e+00
2.563393393393393467e+02 1.846442871093749716e+00
2.568398398398398399e+02 1.237067871093749716e+00
2.573403403403403331e+02 1.434333496093749716e+00
2.578408408408408263e+02 2.975593261718749716e+00
2.583413413413413764e+02 2.585700683593749716e+00
2.588418418418418696e+02 1.822517089843749716e+00
2.593423423423423628e+02 1.360603027343749716e+00
2.598428428428428560e+02 1.907478027343749716e+00
2.603433433433433493e+02 2.554206542968749716e+00
2.608438438438438425e+02 2.659431152343749716e+00
2.613443443443443357e+02 3.035895996093749716e+00
2.618448448448448289e+02 2.616706542968749716e+00
2.623453453453453221e+02 2.239753417968749716e+00
2.628458458458458153e+02 1.584724121093749716e+00
2.633463463463463654e+02 1.084235839843749716e+00
2.638468468468468586e+02 1.970954589843749716e+00
2.643473473473473518e+02 2.122321777343749716e+00
2.648478478478478451e+02 2.131354980468749716e+00
2.653483483483483383e+02 2.031257324218749716e+00
2.658488488488488883e+02 1.592536621093749716e+00
2.663493493493493816e+02 9.309155273437497158e-01
2.668498498498498748e+02 1.332282714843749716e+00
2.673503503503503111e+02 1.558601074218749716e+00
2.678508508508508044e+02 2.232673339843749716e+00
2.683513513513513544e+02 1.597663574218749716e+00
2.688518518518518476e+02 9.240795898437497158e-01
2.693523523523523409e+02 6.728588867187497158e-01
2.698528528528528341e+02 1.171638183593749716e+00
2.703533533533533273e+02 1.200935058593749716e+00
2.708538538538538774e+02 1.774909667968749716e+00
2.713543543543543706e+02 1.684577636718749716e+00
2.718548548548548638e+02 7.922436523437497158e-01
2.723553553553553570e+02 4.497143554687497158e-01
2.728558558558558502e+02 5.932690429687497158e-01
2.733563563563564003e+02 -1.752856445312502842e-01
2.738568568568568367e+02 -6.303637695312502842e-01
2.743573573573573299e+02 -8.181079101562502842e-01
2.748578578578578231e+02 -9.858325195312502842e-01
2.753583583583583163e+02 -2.098381347656250284e+00
2.758588588588588664e+02 -1.081047363281250284e+00
2.763593593593593596e+02 -7.297290039062502842e-01
2.768598598598598528e+02 -6.328051757812502842e-01
2.773603603603603460e+02 -7.092211914062502842e-01
2.778608608608608961e+02 -1.337639160156250284e+00
2.783613613613613893e+02 -1.394768066406250284e+00
2.788618618618618825e+02 -8.884204101562502842e-01
2.793623623623623757e+02 -8.967211914062502842e-01
2.798628628628628690e+02 -1.509270019531250284e+00
2.803633633633633622e+02 -1.204094238281250284e+00
2.808638638638638554e+02 -1.103996582031250284e+00
2.813643643643643486e+02 -1.073234863281250284e+00
2.818648648648648418e+02 -8.708422851562502842e-01
2.823653653653653350e+02 -1.679436035156250284e+00
2.828658658658658851e+02 -2.276604003906250284e+00
2.833663663663663783e+02 -2.215568847656250284e+00
2.838668668668668715e+02 -1.872062988281250284e+00
2.843673673673673647e+02 -1.471916503906250284e+00
2.848678678678678580e+02 -1.305412597656250284e+00
2.853683683683684080e+02 -7.055590820312502842e-01
2.858688688688689012e+02 -8.583911132812502842e-01
2.863693693693693945e+02 -1.184074707031250284e+00
2.868698698698698877e+02 -1.343742675781250284e+00
2.873703703703703241e+02 -1.319084472656250284e+00
2.878708708708708741e+02 -1.859367675781250284e+00
2.883713713713713673e+02 -2.437248535156250284e+00
2.888718718718718605e+02 -1.876945800781250284e+00
2.893723723723723538e+02 -2.190910644531250284e+00
2.898728728728728470e+02 -1.976555175781250284e+00
2.903733733733733970e+02 -2.288811035156250284e+00
